Collection,Record,/@schemaLocation,/characterSet,/characterSet/@codeList,/characterSet/@codeListValue,/contact,/contact/contactInfo,/contact/contactInfo/address/administrativeArea,/contact/contactInfo/address/city,/contact/contactInfo/address/country,/contact/contactInfo/address/deliveryPoint,/contact/contactInfo/address/electronicMailAddress,/contact/contactInfo/address/postalCode,/contact/contactInfo/phone/facsimile,/contact/organisationName,/contact/role,/contact/role/@codeList,/contact/role/@codeListValue,/dataSetURI,/dateStamp/DateTime,/distributionInfo/distributor/distributorContact,/distributionInfo/distributor/distributorContact/contactInfo,/distributionInfo/distributor/distributorContact/contactInfo/address/administrativeArea,/distributionInfo/distributor/distributorContact/contactInfo/address/city,/distributionInfo/distributor/distributorContact/contactInfo/address/country,/distributionInfo/distributor/distributorContact/contactInfo/address/deliveryPoint,/distributionInfo/distributor/distributorContact/contactInfo/address/electronicMailAddress,/distributionInfo/distributor/distributorContact/contactInfo/address/postalCode,/distributionInfo/distributor/distributorContact/contactInfo/onlineResource,/distributionInfo/distributor/distributorContact/contactInfo/onlineResource/linkage/URL,/distributionInfo/distributor/distributorContact/organisationName,/distributionInfo/distributor/distributorContact/role,/distributionInfo/distributor/distributorContact/role/@codeList,/distributionInfo/distributor/distributorContact/role/@codeListValue,/distributionInfo/transferOptions/onLine,/distributionInfo/transferOptions/onLine/applicationProfile,/distributionInfo/transferOptions/onLine/description,/distributionInfo/transferOptions/onLine/function,/distributionInfo/transferOptions/onLine/function/@codeList,/distributionInfo/transferOptions/onLine/function/@codeListValue,/distributionInfo/transferOptions/onLine/linkage,/distributionInfo/transferOptions/onLine/linkage/URL,/distributionInfo/transferOptions/onLine/name,/distributionInfo/transferOptions/onLine/protocol,/fileIdentifier,/hierarchyLevel,/hierarchyLevel/@codeList,/hierarchyLevel/@codeListValue,/identificationInfo/abstract,/identificationInfo/citation,/identificationInfo/citation/alternateTitle,/identificationInfo/citation/citedResponsibleParty,/identificationInfo/citation/citedResponsibleParty/individualName,/identificationInfo/citation/citedResponsibleParty/organisationName,/identificationInfo/citation/citedResponsibleParty/role,/identificationInfo/citation/citedResponsibleParty/role/@codeList,/identificationInfo/citation/citedResponsibleParty/role/@codeListValue,/identificationInfo/citation/date/date/Date,/identificationInfo/citation/date/dateType,/identificationInfo/citation/date/dateType/@codeList,/identificationInfo/citation/date/dateType/@codeListValue,/identificationInfo/citation/title,/identificationInfo/descriptiveKeywords/keyword,/identificationInfo/descriptiveKeywords/thesaurusName,/identificationInfo/descriptiveKeywords/thesaurusName/alternateTitle,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/organisationName,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/role,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/role/@codeList,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/role/@codeListValue,/identificationInfo/descriptiveKeywords/thesaurusName/date/date/Date,/identificationInfo/descriptiveKeywords/thesaurusName/date/dateType,/identificationInfo/descriptiveKeywords/thesaurusName/date/dateType/@codeList,/identificationInfo/descriptiveKeywords/thesaurusName/date/dateType/@codeListValue,/identificationInfo/descriptiveKeywords/thesaurusName/edition,/identificationInfo/descriptiveKeywords/thesaurusName/otherCitationDetails,/identificationInfo/descriptiveKeywords/thesaurusName/title,/identificationInfo/extent/geographicElement,/identificationInfo/extent/geographicElement/eastBoundLongitude/Decimal,/identificationInfo/extent/geographicElement/geographicIdentifier,/identificationInfo/extent/geographicElement/geographicIdentifier/authority/alternateTitle,/identificationInfo/extent/geographicElement/geographicIdentifier/authority/citedResponsibleParty,/identificationInfo/extent/geographicElement/geographicIdentifier/authority/citedResponsibleParty/organisationName,/identificationInfo/extent/geographicElement/geographicIdentifier/authority/citedResponsibleParty/role,/identificationInfo/extent/geographicElement/geographicIdentifier/authority/citedResponsibleParty/role/@codeList,/identificationInfo/extent/geographicElement/geographicIdentifier/authority/citedResponsibleParty/role/@codeListValue,/identificationInfo/extent/geographicElement/geographicIdentifier/authority/date/date/Date,/identificationInfo/extent/geographicElement/geographicIdentifier/authority/date/dateType,/identificationInfo/extent/geographicElement/geographicIdentifier/authority/date/dateType/@codeList,/identificationInfo/extent/geographicElement/geographicIdentifier/authority/date/dateType/@codeListValue,/identificationInfo/extent/geographicElement/geographicIdentifier/authority/edition,/identificationInfo/extent/geographicElement/geographicIdentifier/authority/otherCitationDetails,/identificationInfo/extent/geographicElement/geographicIdentifier/authority/title,/identificationInfo/extent/geographicElement/geographicIdentifier/code,/identificationInfo/extent/geographicElement/northBoundLatitude/Decimal,/identificationInfo/extent/geographicElement/polygon/Point/@id,/identificationInfo/extent/geographicElement/polygon/Point/pos,/identificationInfo/extent/geographicElement/southBoundLatitude/Decimal,/identificationInfo/extent/geographicElement/westBoundLongitude/Decimal,/identificationInfo/extent/temporalElement,/identificationInfo/extent/temporalElement/extent/TimePeriod/@id,/identificationInfo/extent/temporalElement/extent/TimePeriod/beginPosition,/identificationInfo/extent/temporalElement/extent/TimePeriod/endPosition,/identificationInfo/graphicOverview/fileDescription,/identificationInfo/graphicOverview/fileName,/identificationInfo/graphicOverview/fileType,/identificationInfo/language,/identificationInfo/pointOfContact,/identificationInfo/pointOfContact/contactInfo,/identificationInfo/pointOfContact/contactInfo/address/administrativeArea,/identificationInfo/pointOfContact/contactInfo/address/city,/identificationInfo/pointOfContact/contactInfo/address/country,/identificationInfo/pointOfContact/contactInfo/address/deliveryPoint,/identificationInfo/pointOfContact/contactInfo/address/electronicMailAddress,/identificationInfo/pointOfContact/contactInfo/address/postalCode,/identificationInfo/pointOfContact/contactInfo/phone/facsimile,/identificationInfo/pointOfContact/contactInfo/phone/voice,/identificationInfo/pointOfContact/individualName,/identificationInfo/pointOfContact/organisationName,/identificationInfo/pointOfContact/role,/identificationInfo/pointOfContact/role/@codeList,/identificationInfo/pointOfContact/role/@codeListValue,/identificationInfo/resourceConstraints,/identificationInfo/resourceConstraints/otherConstraints,/identificationInfo/resourceConstraints/useLimitation,/identificationInfo/resourceFormat/name,/identificationInfo/resourceFormat/version/@nilReason,/identificationInfo/resourceMaintenance/maintenanceAndUpdateFrequency,/identificationInfo/resourceMaintenance/maintenanceAndUpdateFrequency/@codeList,/identificationInfo/resourceMaintenance/maintenanceAndUpdateFrequency/@codeListValue,/identificationInfo/resourceMaintenance/updateScope,/identificationInfo/resourceMaintenance/updateScope/@codeList,/identificationInfo/resourceMaintenance/updateScope/@codeListValue,/identificationInfo/spatialRepresentationType,/identificationInfo/spatialRepresentationType/@codeList,/identificationInfo/spatialRepresentationType/@codeListValue,/identificationInfo/status,/identificationInfo/status/@codeList,/identificationInfo/status/@codeListValue,/identificationInfo/topicCategory,/language,/language/LanguageCode,/language/LanguageCode/@codeList,/language/LanguageCode/@codeListValue
RDA_ISO,ds010.0.xml,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,15.0,0.0,32.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,20.0,8.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,8.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RDA_ISO,ds010.1.xml,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,17.0,0.0,36.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,20.0,8.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,8.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RDA_ISO,ds012.0.xml,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,8.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,12.0,6.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RDA_ISO,ds018.0.xml,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,8.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,12.0,6.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RDA_ISO,ds018.1.xml,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,8.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,16.0,8.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,8.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RDA_ISO,ds020.1.xml,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,0.0,12.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,16.0,6.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RDA_ISO,ds036.0.xml,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,8.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,16.0,6.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RDA_ISO,ds038.0.xml,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,7.0,0.0,16.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,12.0,6.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RDA_ISO,ds060.0.xml,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,8.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,20.0,6.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RDA_ISO,ds061.0.xml,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,8.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,20.0,6.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
